0.01,0.
0.02,0.
0.03,0.
0.04,0.
0.05,0.
0.060000000000000005,0.
0.06999999999999999,0.
0.08,0.
0.09,0.
0.09999999999999999,0.
0.11,0.
0.12,0.
0.13,0.
0.14,0.
0.15000000000000002,0.
0.16,0.
0.17,0.
0.18000000000000002,0.
0.19,0.
0.2,0.
0.21000000000000002,0.
0.22,0.
0.23,0.
0.24000000000000002,0.
0.25,0.
0.26,0.
0.27,0.
0.28,0.
0.29000000000000004,0.
0.3,0.
0.31,0.
0.32,0.
0.33,0.
0.34,0.
0.35000000000000003,0.
0.36000000000000004,0.
0.37,0.
0.38,0.
0.39,0.
0.4,0.
0.41000000000000003,0.
0.42000000000000004,0.
0.43,0.
0.44,0.
0.45,0.
0.46,0.
0.47000000000000003,0.
0.48000000000000004,0.
0.49,0.
0.5,0.
0.51,0.
0.52,0.
0.53,0.
0.54,0.
0.55,0.
0.56,0.
0.5700000000000001,0.
0.5800000000000001,0.
0.59,0.
0.6,0.
0.61,0.
0.62,0.
0.63,0.
0.64,0.
0.65,0.
0.66,0.
0.67,0.
0.68,0.
0.6900000000000001,0.
0.7000000000000001,0.
0.7100000000000001,0.
0.72,0.
0.73,0.
0.74,0.
0.75,0.
0.76,0.
0.77,0.
0.78,0.
0.79,0.
0.8,0.
0.81,0.
0.8200000000000001,0.
0.8300000000000001,0.
0.8400000000000001,0.
0.85,0.
0.86,0.
0.87,0.
0.88,0.
0.89,0.
0.9,0.
0.91,0.
0.92,0.
0.93,0.
0.9400000000000001,0.
0.9500000000000001,0.
0.9600000000000001,0.
0.97,0.
0.98,0.
0.99,0.
1.,0.
1.01,2.296253925216877
1.02,2.2465373191847737
1.03,2.1977961655373046
1.04,2.150036192051557
1.05,2.1032617362649306
1.06,2.0574758307459318
1.07,2.0126802838192286
1.08,1.9688757560143992
1.09,1.926061832488819
1.1,1.8842370916577071
1.11,1.8433991702482853
1.12,1.8035448249802897
1.1300000000000001,1.7646699910614465
1.1400000000000001,1.7267698376740082
1.1500000000000001,1.6898388206169013
1.1600000000000001,1.653870732257331
1.17,1.6188587489358586
1.18,1.584795475959825
1.19,1.5516729903115603
1.2,1.5194828811899979
1.21,1.4882162884970573
1.22,1.4578639393734432
1.23,1.4284161828822604
1.24,1.3998630229330353
1.25,1.3721941495333614
1.26,1.3453989684503285
1.27,1.3194666293592694
1.28,1.2943860525529551
1.29,1.2701459542803348
1.3,1.246734870780119
1.31,1.2241411810709464
1.32,1.2023531285565907
1.33,1.1813588415015444
1.34,1.1611463524294214
1.35,1.141703616493922
1.36,1.1230185288695311
1.37,1.1050789412067523
1.3800000000000001,1.0878726771944323
1.3900000000000001,1.071387547269622
1.4000000000000001,1.0556113625134467
1.4100000000000001,1.0405319477695822
1.42,1.0261371540202013
1.43,1.0124148700525797
1.44,0.9993530334480117
1.45,0.9869396409232055
1.46,0.9751627580529425
1.47,0.9640105284014835
1.48,0.953471182088953
1.49,0.9435330438177681
1.5,0.9341845403830726
1.51,0.9254142076900765
1.52,0.9172106973002143
1.53,0.909562782527088
1.54,0.9024593641022589
1.55,0.895889475430114
1.56,0.8898422874502044
1.57,0.8843071131247083
1.58,0.8792734115679124
1.59,0.874730791833933
1.6,0.8706690163782154
1.61,0.8670780042077321
1.62,0.8639478337341833
1.6300000000000001,0.8612687453439416
1.6400000000000001,0.8590311436979197
1.6500000000000001,0.8572255997740237
1.6600000000000001,0.8558428526643467
1.6700000000000002,0.8548738111387849
1.68,0.8543095549862875
1.69,0.854141336144524
1.7,0.8543605796283238
1.71,0.8549588842668381
1.72,0.8559280232589964
1.73,0.8572599445564492
1.74,0.8589467710828359
1.75,0.8609808007978736
1.76,0.8633545066144432
1.77,0.8660605361765138
1.78,0.8690917115054693
1.79,0.8724410285220878
1.8,0.8761016564511521
1.81,0.8800669371154071
1.82,0.8843303841253073
1.83,0.8888856819707589
1.84,0.893726685020809
1.85,0.89884741643702
1.86,0.9042420670060203
1.87,0.9099049938965317
1.8800000000000001,0.9158307193459478
1.8900000000000001,0.9220139292813475
1.9000000000000001,0.9284494718796301
1.9100000000000001,0.9351323560712771
1.9200000000000002,0.9420577499920593
1.93,0.9492209793868415
1.94,0.9566175259694675
1.95,0.9642430257425392
1.96,0.9720932672807645
1.97,0.9801641899813786
1.98,0.9884518822850155
1.99,0.996952579870248
2.,1.0056626638249027
2.01,1.0140892711669258
2.02,1.021764768411783
2.03,1.0287229466179444
2.04,1.0349968652274601
2.05,1.0406188426104757
2.0599999999999996,1.0456204481675033
2.07,1.0500324959099447
2.0799999999999996,1.053885039442188
2.09,1.05720736827136
2.0999999999999996,1.0600280053734548
2.11,1.0623747059471298
2.1199999999999997,1.064274457288997
2.13,1.0657534797266215
2.1399999999999997,1.0668372285478436
2.15,1.0675503968672913
2.1599999999999997,1.0679169193731994
2.17,1.0679599768997907
2.1799999999999997,1.0677020017725767
2.19,1.0671646838759652
2.1999999999999997,1.066368977394519
2.21,1.0653351081811544
2.2199999999999998,1.064082581707384
2.23,1.0626301915525318
2.2399999999999998,1.0609960283905988
2.25,1.059197489435128
2.26,1.0572512883040714
2.27,1.0551734652682765
2.28,1.052979397848691
2.29,1.0506838117289639
2.3,1.0483007919514937
2.31,1.0458437943664272
2.32,1.0433256573044576
2.3299999999999996,1.0407586134455888
2.34,1.038154301857304
2.3499999999999996,1.0355237801768251
